START,END,date,lat,lon,Observer,dawn,sunrise
2010-09-01T02:00:00Z,2010-09-01T03:45:00Z,2010-09-01,-22.98,13.4,ATF,2010-09-01T04:29:40Z,2010-09-01T05:18:29Z
2010-09-01T04:00:00Z,2010-09-01T05:10:00Z,2010-09-01,-22.95,13.42,ATF,2010-09-01T04:29:34Z,2010-09-01T05:18:24Z
2010-11-01T02:00:00Z,2010-11-01T03:00:00Z,2010-11-01,-23.8,13.22,ATF,2010-11-01T03:30:29Z,2010-11-01T04:22:07Z
2010-11-01T03:30:00Z,2010-11-01T04:30:00Z,2010-11-01,-23.3,13.35,ATF,2010-11-01T03:30:50Z,2010-11-01T04:22:14Z
2010-11-01T02:35:00Z,2010-11-01T04:00:00Z,2010-11-01,-23.13,13.35,ATF,2010-11-01T03:31:08Z,2010-11-01T04:22:27Z
2010-11-01T04:10:00Z,2010-11-01T05:20:00Z,2010-11-01,-23.13,13.35,ATF,2010-11-01T03:31:08Z,2010-11-01T04:22:27Z
2010-11-01T01:40:00Z,2010-11-01T02:53:00Z,2010-11-01,-23.1,13.38,ATF,2010-11-01T03:31:04Z,2010-11-01T04:22:22Z
2010-11-01T03:03:00Z,2010-11-01T04:22:00Z,2010-11-01,-22.97,13.37,ATF,2010-11-01T03:31:19Z,2010-11-01T04:22:34Z
2010-11-01T03:10:00Z,2010-11-01T04:22:00Z,2010-11-01,-22.95,13.37,ATF,2010-11-01T03:31:21Z,2010-11-01T04:22:35Z
2010-11-01T04:33:00Z,2010-11-01T05:48:00Z,2010-11-01,-22.93,13.33,ATF,2010-11-01T03:31:33Z,2010-11-01T04:22:46Z
2010-11-01T04:00:00Z,2010-11-01T06:00:00Z,2010-11-01,-22.8,13.27,ATF,2010-11-01T03:32:01Z,2010-11-01T04:23:10Z
2010-12-01T00:40:00Z,2010-12-01T01:15:00Z,2010-12-01,-23.67,13.2,ATF,2010-12-01T03:18:24Z,2010-12-01T04:13:19Z
2010-12-01T02:30:00Z,2010-12-01T04:20:00Z,2010-12-01,-23.63,13.22,ATF,2010-12-01T03:18:26Z,2010-12-01T04:13:19Z
2010-12-01T01:30:00Z,2010-12-01T03:10:00Z,2010-12-01,-23.52,13.23,ATF,2010-12-01T03:18:40Z,2010-12-01T04:13:30Z
2010-12-01T03:30:00Z,2010-12-01T05:55:00Z,2010-12-01,-23.45,13.33,ATF,2010-12-01T03:18:27Z,2010-12-01T04:13:14Z
2010-12-01T02:50:00Z,2010-12-01T03:55:00Z,2010-12-01,-23.1,13.38,ATF,2010-12-01T03:19:08Z,2010-12-01T04:13:43Z
2010-12-01T04:00:00Z,2010-12-01T05:40:00Z,2010-12-01,-22.95,13.38,ATF,2010-12-01T03:19:31Z,2010-12-01T04:14:01Z
2010-12-01T05:20:00Z,2010-12-01T06:00:00Z,2010-12-01,-22.93,13.4,ATF,2010-12-01T03:19:29Z,2010-12-01T04:13:58Z
2011-02-01T02:40:00Z,2011-02-01T03:57:00Z,2011-02-01,-25.4,13.73,ATF,2011-02-01T03:48:36Z,2011-02-01T04:42:11Z
2011-02-01T04:00:00Z,2011-02-01T05:44:00Z,2011-02-01,-25.23,13.68,ATF,2011-02-01T03:49:10Z,2011-02-01T04:42:39Z
2011-02-01T03:10:00Z,2011-02-01T05:48:00Z,2011-02-01,-25.07,13.7,ATF,2011-02-01T03:49:26Z,2011-02-01T04:42:49Z
2011-02-01T03:10:00Z,2011-02-01T06:10:00Z,2011-02-01,-24.83,13.73,ATF,2011-02-01T03:49:49Z,2011-02-01T04:43:04Z
2011-02-01T02:00:00Z,2011-02-01T03:50:00Z,2011-02-01,-24.57,13.78,ATF,2011-02-01T03:50:10Z,2011-02-01T04:43:16Z
2011-02-01T04:10:00Z,2011-02-01T05:54:00Z,2011-02-01,-24.53,13.78,ATF,2011-02-01T03:50:15Z,2011-02-01T04:43:20Z
2011-02-01T04:30:00Z,2011-02-01T05:55:00Z,2011-02-01,-24.4,13.8,ATF,2011-02-01T03:50:26Z,2011-02-01T04:43:27Z
2011-02-01T06:10:00Z,2011-02-01T07:55:00Z,2011-02-01,-24.38,13.73,ATF,2011-02-01T03:50:45Z,2011-02-01T04:43:46Z
2011-02-01T05:00:00Z,2011-02-01T06:55:00Z,2011-02-01,-24.33,13.7,ATF,2011-02-01T03:50:59Z,2011-02-01T04:43:58Z
2011-05-01T03:00:00Z,2011-05-01T05:13:00Z,2011-05-01,-23.97,13.35,ATF,2011-05-01T04:38:10Z,2011-05-01T05:28:29Z
2011-05-01T00:45:00Z,2011-05-01T03:16:00Z,2011-05-01,-23.9,13.33,ATF,2011-05-01T04:38:11Z,2011-05-01T05:28:28Z
2011-05-01T00:55:00Z,2011-05-01T03:23:00Z,2011-05-01,-23.63,13.33,ATF,2011-05-01T04:37:57Z,2011-05-01T05:28:08Z
2011-08-01T01:02:00Z,2011-08-01T03:37:00Z,2011-08-01,-22.6,13.02,ATF,2011-08-01T04:52:19Z,2011-08-01T05:42:55Z
2011-08-01T01:03:00Z,2011-08-01T03:40:00Z,2011-08-01,-22.13,12.88,ATF,2011-08-01T04:52:20Z,2011-08-01T05:42:46Z
2011-08-01T01:00:00Z,2011-08-01T02:19:00Z,2011-08-01,-22.13,12.92,ATF,2011-08-01T04:52:11Z,2011-08-01T05:42:37Z
2011-08-01T02:25:00Z,2011-08-01T03:50:00Z,2011-08-01,-22.13,12.9,ATF,2011-08-01T04:52:15Z,2011-08-01T05:42:41Z
2011-08-01T01:28:00Z,2011-08-01T02:44:00Z,2011-08-01,-21.9,12.82,ATF,2011-08-01T04:52:19Z,2011-08-01T05:42:40Z
2011-08-01T02:53:00Z,2011-08-01T04:19:00Z,2011-08-01,-21.82,12.52,ATF,2011-08-01T04:53:25Z,2011-08-01T05:43:45Z
2011-08-01T01:34:00Z,2011-08-01T04:10:00Z,2011-08-01,-21.75,12.78,ATF,2011-08-01T04:52:18Z,2011-08-01T05:42:36Z
2011-08-01T01:20:00Z,2011-08-01T04:00:00Z,2011-08-01,-21.4,12.83,ATF,2011-08-01T04:51:42Z,2011-08-01T05:41:53Z
2011-08-01T02:00:00Z,2011-08-01T03:28:00Z,2011-08-01,-21.3,12.9,ATF,2011-08-01T04:51:18Z,2011-08-01T05:41:27Z
2012-06-22T02:05:00Z,2012-06-22T03:25:00Z,2012-06-22,-22.93,13.35,ATF,2012-06-22T04:55:32Z,2012-06-22T05:48:10Z
2012-06-22T03:25:00Z,2012-06-22T04:56:00Z,2012-06-22,-22.93,13.33,ATF,2012-06-22T04:55:37Z,2012-06-22T05:48:15Z
2012-06-23T02:27:00Z,2012-06-23T03:52:00Z,2012-06-23,-24.65,13.77,ATF,2012-06-23T04:56:51Z,2012-06-23T05:50:14Z
2012-06-23T03:52:00Z,2012-06-23T05:01:00Z,2012-06-23,-24.65,13.77,ATF,2012-06-23T04:56:51Z,2012-06-23T05:50:14Z
2012-06-24T03:07:00Z,2012-06-24T04:24:00Z,2012-06-24,-24.65,13.77,ATF,2012-06-24T04:57:01Z,2012-06-24T05:50:23Z
2012-06-24T04:36:00Z,2012-06-24T05:38:00Z,2012-06-24,-24.65,13.77,ATF,2012-06-24T04:57:01Z,2012-06-24T05:50:23Z
2012-06-25T04:15:00Z,2012-06-25T05:15:00Z,2012-06-25,-24.65,13.77,ATF,2012-06-25T04:57:10Z,2012-06-25T05:50:32Z
2012-06-25T02:58:00Z,2012-06-25T04:15:00Z,2012-06-25,-24.65,13.77,ATF,2012-06-25T04:57:10Z,2012-06-25T05:50:32Z
2012-06-26T04:03:00Z,2012-06-26T05:07:00Z,2012-06-26,-24.65,13.77,ATF,2012-06-26T04:57:19Z,2012-06-26T05:50:39Z
2012-06-26T04:07:00Z,2012-06-26T05:12:00Z,2012-06-26,-24.65,13.77,ATF,2012-06-26T04:57:19Z,2012-06-26T05:50:39Z
2012-06-27T02:50:00Z,2012-06-27T03:54:00Z,2012-06-27,-24.65,13.77,ATF,2012-06-27T04:57:26Z,2012-06-27T05:50:46Z
2012-06-30T02:40:00Z,2012-06-30T03:51:00Z,2012-06-30,-22.98,13.35,ATF,2012-06-30T04:56:43Z,2012-06-30T05:49:15Z
2012-06-30T04:04:00Z,2012-06-30T05:02:00Z,2012-06-30,-22.97,13.37,ATF,2012-06-30T04:56:37Z,2012-06-30T05:49:09Z
2012-07-02T02:25:00Z,2012-07-02T03:43:00Z,2012-07-02,-22.9,13.28,ATF,2012-07-02T04:57:00Z,2012-07-02T05:49:27Z
2012-07-02T03:53:00Z,2012-07-02T05:04:00Z,2012-07-02,-22.9,13.27,ATF,2012-07-02T04:57:03Z,2012-07-02T05:49:29Z
2012-07-03T04:25:00Z,2012-07-03T05:32:00Z,2012-07-03,-22.93,13.3,ATF,2012-07-03T04:57:01Z,2012-07-03T05:49:27Z
2012-07-03T02:34:00Z,2012-07-03T04:03:00Z,2012-07-03,-22.92,13.27,ATF,2012-07-03T04:57:08Z,2012-07-03T05:49:33Z
2012-07-04T04:10:00Z,2012-07-04T05:15:00Z,2012-07-04,-23.1,13.42,ATF,2012-07-04T04:56:51Z,2012-07-04T05:49:18Z
2012-07-04T02:40:00Z,2012-07-04T04:00:00Z,2012-07-04,-23.07,13.43,ATF,2012-07-04T04:56:45Z,2012-07-04T05:49:12Z
2012-07-22T03:00:00Z,2012-07-22T05:30:00Z,2012-07-22,-24.38,13.82,ATF,2012-07-22T04:54:44Z,2012-07-22T05:46:43Z
2012-07-22T04:20:00Z,2012-07-22T05:20:00Z,2012-07-22,-24.3,13.75,ATF,2012-07-22T04:54:54Z,2012-07-22T05:46:51Z
2012-07-23T05:20:00Z,2012-07-23T06:15:00Z,2012-07-23,-23.52,13.25,ATF,2012-07-23T04:55:34Z,2012-07-23T05:47:07Z
2012-07-23T04:45:00Z,2012-07-23T06:05:00Z,2012-07-23,-23.52,13.25,ATF,2012-07-23T04:55:34Z,2012-07-23T05:47:07Z
2012-07-24T03:20:00Z,2012-07-24T04:45:00Z,2012-07-24,-22.45,12.9,ATF,2012-07-24T04:55:16Z,2012-07-24T05:46:20Z
2012-07-24T02:00:00Z,2012-07-24T03:15:00Z,2012-07-24,-22.45,12.9,ATF,2012-07-24T04:55:16Z,2012-07-24T05:46:20Z
2012-07-25T03:15:00Z,2012-07-25T04:20:00Z,2012-07-25,-22.08,12.95,ATF,2012-07-25T04:54:17Z,2012-07-25T05:45:09Z
2012-07-25T02:00:00Z,2012-07-25T03:20:00Z,2012-07-25,-22.08,12.95,ATF,2012-07-25T04:54:17Z,2012-07-25T05:45:09Z
2012-07-26T03:50:00Z,2012-07-26T05:05:00Z,2012-07-26,-22.12,12.95,ATF,2012-07-26T04:54:01Z,2012-07-26T05:44:49Z
2012-07-26T05:05:00Z,2012-07-26T05:15:00Z,2012-07-26,-22.08,12.93,ATF,2012-07-26T04:54:03Z,2012-07-26T05:44:50Z
2012-07-27T02:45:00Z,2012-07-27T05:00:00Z,2012-07-27,-22.8,13.22,ATF,2012-07-27T04:53:26Z,2012-07-27T05:44:26Z
2016-11-19T01:10:00Z,2016-11-19T03:00:00Z,2016-11-19,-22.48833333,12.915,ATF,2016-11-19T03:24:29Z,2016-11-19T04:17:34Z
2016-11-20T01:30:00Z,2016-11-20T03:30:00Z,2016-11-20,-22.23333333,12.93833333,ATF,2016-11-20T03:24:40Z,2016-11-20T04:17:44Z
2016-11-21T03:00:00Z,2016-11-21T04:30:00Z,2016-11-21,-22.19333333,12.93333333,ATF,2016-11-21T03:24:31Z,2016-11-21T04:17:39Z
2016-11-22T03:00:00Z,2016-11-22T04:50:00Z,2016-11-22,-23.39833333,12.765,ATF,2016-11-22T03:22:08Z,2016-11-22T04:16:02Z
2017-01-13T01:50:00Z,2017-01-13T03:30:00Z,2017-01-13,-23.49666667,13.26333333,ATF,2017-01-13T03:38:49Z,2017-01-13T04:33:26Z
2017-01-14T01:40:00Z,2017-01-14T03:30:00Z,2017-01-14,-23.755,13.30833333,ATF,2017-01-14T03:38:49Z,2017-01-14T04:33:29Z
2017-01-15T01:40:00Z,2017-01-15T03:45:00Z,2017-01-15,-23.59666667,13.35666667,ATF,2017-01-15T03:39:51Z,2017-01-15T04:34:20Z
2017-01-16T01:45:00Z,2017-01-16T04:00:00Z,2017-01-16,-23.14166667,13.365,ATF,2017-01-16T03:41:46Z,2017-01-16T04:35:53Z
2017-01-17T03:00:00Z,2017-01-17T04:00:00Z,2017-01-17,-22.78,13.17166667,ATF,2017-01-17T03:44:14Z,2017-01-17T04:38:03Z
2017-02-26T23:05:00Z,2017-02-27T00:00:00Z,2017-02-27,-24.35666667,13.39833333,ATF,2017-02-27T04:11:36Z,2017-02-27T05:01:46Z
2017-02-28T02:05:00Z,2017-02-28T04:00:00Z,2017-02-28,-23.54833333,13.30833333,ATF,2017-02-28T04:13:27Z,2017-02-28T05:03:13Z
2017-03-01T03:10:00Z,2017-03-01T04:30:00Z,2017-03-01,-23.445,13.285,ATF,2017-03-01T04:14:13Z,2017-03-01T05:03:51Z
2017-03-02T01:45:00Z,2017-03-02T03:45:00Z,2017-03-02,-23.49833333,13.315,ATF,2017-03-02T04:14:35Z,2017-03-02T05:04:11Z
2017-04-04T02:45:00Z,2017-04-04T04:10:00Z,2017-04-04,-24.145,13.375,ATF,2017-04-04T04:28:12Z,2017-04-04T05:17:15Z
2017-04-05T03:25:00Z,2017-04-05T05:00:00Z,2017-04-05,-24.245,13.66666667,ATF,2017-04-05T04:27:24Z,2017-04-05T05:16:31Z
2017-04-06T02:30:00Z,2017-04-06T04:00:00Z,2017-04-06,-22.85222222,13.4,ATF,2017-04-06T04:28:38Z,2017-04-06T05:17:16Z
2017-04-07T02:05:00Z,2017-04-07T04:00:00Z,2017-04-07,-22.60333333,13.11666667,ATF,2017-04-07T04:30:03Z,2017-04-07T05:18:37Z
2017-04-08T02:10:00Z,2017-04-08T05:00:00Z,2017-04-08,-22.61166667,13.08333333,ATF,2017-04-08T04:30:30Z,2017-04-08T05:19:06Z
2017-04-09T03:00:00Z,2017-04-09T05:00:00Z,2017-04-09,-22.595,13.05166667,ATF,2017-04-09T04:30:57Z,2017-04-09T05:19:34Z
2017-04-10T03:00:00Z,2017-04-10T04:30:00Z,2017-04-10,-22.65,13.06666667,ATF,2017-04-10T04:31:13Z,2017-04-10T05:19:54Z
2017-06-11T02:55:00Z,2017-06-11T02:55:00Z,2017-06-11,-22.61666667,13.03333333,ATF,2017-06-11T04:53:30Z,2017-06-11T05:45:52Z
2017-06-12T02:50:00Z,2017-06-12T04:45:00Z,2017-06-12,-22.57166667,13.14833333,ATF,2017-06-12T04:53:16Z,2017-06-12T05:45:38Z
2017-06-13T03:30:00Z,2017-06-13T04:30:00Z,2017-06-13,-22.99666667,13.39666667,ATF,2017-06-13T04:53:14Z,2017-06-13T05:45:48Z
2017-06-14T03:00:00Z,2017-06-14T05:00:00Z,2017-06-14,-22.96666667,13.40666667,ATF,2017-06-14T04:53:26Z,2017-06-14T05:46:00Z
2017-06-15T02:50:00Z,2017-06-15T05:00:00Z,2017-06-15,-22.96666667,13.33666667,ATF,2017-06-15T04:53:59Z,2017-06-15T05:46:35Z
2017-07-30T18:00:00Z,2017-07-30T19:00:00Z,2017-07-30,-19.33472222,11.76833333,ATF,2017-07-30T04:54:07Z,2017-07-30T05:43:44Z
2017-07-31T03:00:00Z,2017-07-31T05:30:00Z,2017-07-31,-19.20138889,11.71694444,ATF,2017-07-31T04:53:50Z,2017-07-31T05:43:20Z
2017-08-01T03:30:00Z,2017-08-01T05:40:00Z,2017-08-01,-19.21861111,11.735,ATF,2017-08-01T04:53:25Z,2017-08-01T05:42:52Z
2017-08-02T03:00:00Z,2017-08-02T05:00:00Z,2017-08-02,-19.185,11.71694444,ATF,2017-08-02T04:53:05Z,2017-08-02T05:42:26Z
2017-09-14T03:30:00Z,2017-09-14T05:52:00Z,2017-09-14,-21.65027778,12.78444444,ATF,2017-09-14T04:19:31Z,2017-09-14T05:07:36Z
2017-09-15T02:55:00Z,2017-09-15T05:15:00Z,2017-09-15,-21.5175,12.76916667,ATF,2017-09-15T04:18:38Z,2017-09-15T05:06:39Z
2017-09-16T02:25:00Z,2017-09-16T04:44:00Z,2017-09-16,-21.50222222,12.75,ATF,2017-09-16T04:17:44Z,2017-09-16T05:05:45Z
2017-09-17T02:15:00Z,2017-09-17T04:36:00Z,2017-09-17,-21.21722222,12.76861111,ATF,2017-09-17T04:16:44Z,2017-09-17T05:04:39Z
2017-09-18T02:18:00Z,2017-09-18T04:41:00Z,2017-09-18,-21.00055556,12.75138889,ATF,2017-09-18T04:15:52Z,2017-09-18T05:03:44Z
2017-09-19T02:18:00Z,2017-09-19T04:35:00Z,2017-09-19,-20.83388889,12.68333333,ATF,2017-09-19T04:15:13Z,2017-09-19T05:03:01Z
2017-09-20T03:35:00Z,2017-09-20T05:15:00Z,2017-09-20,-21.80138889,12.88388889,ATF,2017-09-20T04:13:11Z,2017-09-20T05:01:19Z
2017-12-02T02:00:00Z,2017-12-02T04:00:00Z,2017-12-02,-22.30166667,12.90222222,ATF,2017-12-02T03:23:03Z,2017-12-02T04:17:16Z
2017-12-03T01:31:00Z,2017-12-03T04:00:00Z,2017-12-03,-22.35138889,12.9025,ATF,2017-12-03T03:22:57Z,2017-12-03T04:17:17Z
2017-12-04T01:40:00Z,2017-12-04T04:00:00Z,2017-12-04,-22.46833333,12.8833333,ATF,2017-12-04T03:22:46Z,2017-12-04T04:17:15Z
2017-12-05T01:33:00Z,2017-12-05T03:50:00Z,2017-12-05,-22.76694444,22.485,ATF,2017-12-05T02:43:40Z,2017-12-05T03:38:23Z
2017-12-06T03:04:00Z,2017-12-06T05:25:00Z,2017-12-06,-21.66722222,12.7508333,ATF,2017-12-06T03:25:31Z,2017-12-06T04:19:41Z
2018-01-18T02:00:00Z,2018-01-18T04:30:00Z,2018-01-18,-22.38472222,12.90083333,ATF,2018-01-18T03:46:52Z,2018-01-18T04:40:23Z
2018-01-19T02:00:00Z,2018-01-19T03:15:00Z,2018-01-19,-22.40083333,12.86666667,ATF,2018-01-19T03:47:47Z,2018-01-19T04:41:13Z
2018-01-20T02:00:00Z,2018-01-20T04:00:00Z,2018-01-20,-22.9,13.21777778,ATF,2018-01-20T03:46:03Z,2018-01-20T04:39:38Z
2018-01-21T02:00:00Z,2018-01-21T09:00:00Z,2018-01-21,-22.53555556,13.05888889,ATF,2018-01-21T03:48:21Z,2018-01-21T04:41:39Z
2018-01-22T02:00:00Z,2018-01-22T09:00:00Z,2018-01-22,-22.83416667,13.35194444,ATF,2018-01-22T03:47:20Z,2018-01-22T04:40:40Z
2018-01-23T02:06:00Z,2018-01-23T08:30:00Z,2018-01-23,-23.06777778,13.36666667,ATF,2018-01-23T03:47:35Z,2018-01-23T04:40:56Z
2018-02-16T04:30:00Z,2018-02-16T06:40:00Z,2018-02-16,-24.6358333,13.76916667,ATF,2018-02-16T04:02:13Z,2018-02-16T04:53:35Z
2018-02-17T01:52:00Z,2018-02-17T04:30:00Z,2018-02-17,-24.63444444,13.78361111,ATF,2018-02-17T04:02:54Z,2018-02-17T04:54:09Z
2018-02-18T01:51:00Z,2018-02-18T04:08:00Z,2018-02-18,-24.81888889,13.75083333,ATF,2018-02-18T04:03:28Z,2018-02-18T04:54:42Z
2018-02-19T02:04:00Z,2018-02-19T04:20:00Z,2018-02-19,-25.1,13.70194444,ATF,2018-02-19T04:03:57Z,2018-02-19T04:55:13Z
2018-02-20T02:00:00Z,2018-02-20T04:55:00Z,2018-02-20,-24.85111111,13.73333333,ATF,2018-02-20T04:04:54Z,2018-02-20T04:55:57Z
2018-03-20T02:00:00Z,2018-03-20T04:00:00Z,2018-03-20,-23.35222222,13.36805556,ATF,2018-03-20T04:22:38Z,2018-03-20T05:11:22Z
2018-03-21T02:00:00Z,2018-03-21T04:00:00Z,2018-03-21,-23.48361111,13.33555556,ATF,2018-03-21T04:23:06Z,2018-03-21T05:11:52Z
2018-03-22T02:00:00Z,2018-03-22T03:25:00Z,2018-03-22,-23.23555556,13.38388889,ATF,2018-03-22T04:23:23Z,2018-03-22T05:12:03Z
2018-05-11T01:20:00Z,2018-05-11T04:00:00Z,2018-05-11,-23.3,13.11,ATF,2018-05-11T04:42:31Z,2018-05-11T05:33:19Z
2018-05-12T01:15:00Z,2018-05-12T04:00:00Z,2018-05-12,-22.44,13.7,ATF,2018-05-12T04:39:34Z,2018-05-12T05:30:07Z
2018-05-13T01:30:00Z,2018-05-13T04:10:00Z,2018-05-13,-22.47,13.6,ATF,2018-05-13T04:40:23Z,2018-05-13T05:31:01Z
2018-05-14T04:50:00Z,2018-05-14T06:00:00Z,2018-05-14,-21.22,12.43,ATF,2018-05-14T04:43:57Z,2018-05-14T05:34:13Z
2018-05-15T01:45:00Z,2018-05-15T04:10:00Z,2018-05-15,-21.16,12.42,ATF,2018-05-15T04:44:17Z,2018-05-15T05:34:36Z
2018-06-04T02:00:00Z,2018-06-04T03:00:00Z,2018-06-04,-22.161,12.557,ATF,2018-06-04T04:52:21Z,2018-06-04T05:44:16Z
2018-06-05T02:00:00Z,2018-06-05T03:00:00Z,2018-06-05,-22.006,12.565,ATF,2018-06-05T04:52:25Z,2018-06-05T05:44:19Z
2018-06-06T01:55:00Z,2018-06-06T03:21:00Z,2018-06-06,-21.57,12.11,ATF,2018-06-06T04:53:53Z,2018-06-06T05:45:40Z
2018-06-07T05:45:00Z,2018-06-07T07:00:00Z,2018-06-07,-21,12.43,ATF,2018-06-07T04:52:03Z,2018-06-07T05:43:39Z
2018-06-08T05:44:00Z,2018-06-08T10:30:00Z,2018-06-08,-20.55,12.409,ATF,2018-06-08T04:51:44Z,2018-06-08T05:43:13Z
2018-06-09T19:10:00Z,2018-06-09T20:10:00Z,2018-06-09,-20.485,12.376,ATF,2018-06-09T04:52:04Z,2018-06-09T05:43:34Z
2018-07-05T08:00:00Z,2018-07-05T12:45:00Z,2018-07-05,-20.347,12.178,ATF,2018-07-05T04:57:30Z,2018-07-05T05:48:54Z
2018-07-06T03:25:00Z,2018-07-06T05:55:00Z,2018-07-06,-19.24,11.491,ATF,2018-07-06T04:58:34Z,2018-07-06T05:49:34Z
2018-07-07T03:10:00Z,2018-07-07T05:32:00Z,2018-07-07,-19.189,11.463,ATF,2018-07-07T04:58:38Z,2018-07-07T05:49:34Z
2018-07-08T02:55:00Z,2018-07-08T05:10:00Z,2018-07-08,-19.307,11.526,ATF,2018-07-08T04:58:35Z,2018-07-08T05:49:31Z
2018-07-09T03:40:00Z,2018-07-09T05:30:00Z,2018-07-09,-19.135,11.912,ATF,2018-07-09T04:56:47Z,2018-07-09T05:47:37Z
2018-07-10T03:45:00Z,2018-07-10T05:50:00Z,2018-07-10,-19.109,11.418,ATF,2018-07-10T04:58:42Z,2018-07-10T05:49:29Z
2018-07-11T01:20:00Z,2018-07-11T02:40:00Z,2018-07-11,-19.107,11.918,ATF,2018-07-11T04:56:40Z,2018-07-11T05:47:25Z
2018-08-11T02:15:00Z,2018-08-11T04:30:00Z,2018-08-11,-24.098,13.38,ATF,2018-08-11T04:46:57Z,2018-08-11T05:37:23Z
2018-08-12T03:00:00Z,2018-08-12T04:00:00Z,2018-08-12,-24.278,13.474,ATF,2018-08-12T04:46:05Z,2018-08-12T05:36:31Z
2018-08-13T03:30:00Z,2018-08-13T05:59:00Z,2018-08-13,-24.169,13.309,ATF,2018-08-13T04:45:59Z,2018-08-13T05:36:18Z
2018-08-14T02:08:00Z,2018-08-14T04:05:00Z,2018-08-14,-24.072,13.335,ATF,2018-08-14T04:45:07Z,2018-08-14T05:35:20Z
2018-08-15T03:45:00Z,2018-08-15T05:00:00Z,2018-08-15,-23.319,13.154,ATF,2018-08-15T04:44:33Z,2018-08-15T05:34:24Z
2018-08-16T02:35:00Z,2018-08-16T05:00:00Z,2018-08-16,-22.597,13.193,ATF,2018-08-16T04:43:08Z,2018-08-16T05:32:40Z
2018-08-23T03:25:00Z,2018-08-23T05:45:00Z,2018-08-23,-22.492,13.182,ATF,2018-08-23T04:37:59Z,2018-08-23T05:27:04Z
2018-08-24T02:45:00Z,2018-08-24T04:45:00Z,2018-08-24,-22.501,13.189,ATF,2018-08-24T04:37:11Z,2018-08-24T05:26:12Z
2018-08-25T02:15:00Z,2018-08-25T04:35:00Z,2018-08-25,-22.505,13.175,ATF,2018-08-25T04:36:26Z,2018-08-25T05:25:25Z
2018-08-26T03:15:00Z,2018-08-26T05:35:00Z,2018-08-26,-22.438,13.146,ATF,2018-08-26T04:35:42Z,2018-08-26T05:24:37Z
2018-08-27T02:15:00Z,2018-08-27T04:45:00Z,2018-08-27,-22.458,13.155,ATF,2018-08-27T04:34:51Z,2018-08-27T05:23:43Z
2018-08-28T02:20:00Z,2018-08-28T03:45:00Z,2018-08-28,-22.503,13.16,ATF,2018-08-28T04:34:01Z,2018-08-28T05:22:51Z
2018-09-22T02:10:00Z,2018-09-22T04:30:00Z,2018-09-22,-21.247,12.51,ATF,2018-09-22T04:13:07Z,2018-09-22T05:01:05Z
2018-09-23T02:00:00Z,2018-09-23T04:30:00Z,2018-09-23,-21.135,12.509,ATF,2018-09-23T04:12:11Z,2018-09-23T05:00:07Z
2018-09-24T02:00:00Z,2018-09-24T04:30:00Z,2018-09-24,-21.004,12.488,ATF,2018-09-24T04:11:20Z,2018-09-24T04:59:15Z
2018-09-25T02:00:00Z,2018-09-25T05:00:00Z,2018-09-25,-20.46,12.423,ATF,2018-09-25T04:10:50Z,2018-09-25T04:58:36Z
2018-09-26T02:00:00Z,2018-09-26T04:40:00Z,2018-09-26,-20.428,12.4,ATF,2018-09-26T04:09:59Z,2018-09-26T04:57:45Z
2018-09-27T02:50:00Z,2018-09-27T05:20:00Z,2018-09-27,-20.058,12.037,ATF,2018-09-27T04:10:38Z,2018-09-27T04:58:19Z
2018-09-28T02:50:00Z,2018-09-28T05:20:00Z,2018-09-28,-20.285,12.139,ATF,2018-09-28T04:09:10Z,2018-09-28T04:56:57Z
2018-09-29T04:30:00Z,2018-09-29T06:00:00Z,2018-09-29,-21.168,12.487,ATF,2018-09-29T04:06:21Z,2018-09-29T04:54:27Z
